timestamp_ms,equity,timestamp
1720270620000,-24725.15632963234986945169713,2024-07-06T12:57:00+00:00
1720270680000,-24725.16695963234986945169713,2024-07-06T12:58:00+00:00
1720270740000,-24725.15367213234986945169713,2024-07-06T12:59:00+00:00
1720270800000,-24725.12975463234986945169713,2024-07-06T13:00:00+00:00
1720270860000,-24725.13241213234986945169713,2024-07-06T13:01:00+00:00
1720270920000,-24725.16695963234986945169713,2024-07-06T13:02:00+00:00
1720270980000,-24725.15898713234986945169713,2024-07-06T13:03:00+00:00
1720271040000,-24725.16430213234986945169713,2024-07-06T13:04:00+00:00
1720271100000,-24725.15898713234986945169713,2024-07-06T13:05:00+00:00
1720271160000,-24725.18556213234986945169713,2024-07-06T13:06:00+00:00
1720271220000,-24725.19884963234986945169713,2024-07-06T13:07:00+00:00
1720271280000,-24725.19884963234986945169713,2024-07-06T13:08:00+00:00
1720271340000,-24725.19619213234986945169713,2024-07-06T13:09:00+00:00
1720271400000,-24725.17227463234986945169713,2024-07-06T13:10:00+00:00
1720271460000,-24725.19087713234986945169713,2024-07-06T13:11:00+00:00
1720271520000,-24725.19087713234986945169713,2024-07-06T13:12:00+00:00
1720271580000,-24725.19353463234986945169713,2024-07-06T13:13:00+00:00
1720271640000,-24725.19353463234986945169713,2024-07-06T13:14:00+00:00
1720271700000,-24725.19353463234986945169713,2024-07-06T13:15:00+00:00
1720271760000,-24725.19353463234986945169713,2024-07-06T13:16:00+00:00
1720271820000,-24725.20150713234986945169713,2024-07-06T13:17:00+00:00
1720271880000,-24725.17758963234986945169713,2024-07-06T13:18:00+00:00
1720271940000,-24725.17758963234986945169713,2024-07-06T13:19:00+00:00
1720272000000,-24725.17758963234986945169713,2024-07-06T13:20:00+00:00
1720272060000,-24725.18024713234986945169713,2024-07-06T13:21:00+00:00
1720272120000,-24725.18024713234986945169713,2024-07-06T13:22:00+00:00
1720272180000,-24725.20416463234986945169713,2024-07-06T13:23:00+00:00
1720272240000,-24725.17227463234986945169713,2024-07-06T13:24:00+00:00
1720272300000,-24725.17493213234986945169713,2024-07-06T13:25:00+00:00
1720272360000,-24725.18024713234986945169713,2024-07-06T13:26:00+00:00
1720272420000,-24725.18556213234986945169713,2024-07-06T13:27:00+00:00
1720272480000,-24725.17758963234986945169713,2024-07-06T13:28:00+00:00
1720272540000,-24725.17758963234986945169713,2024-07-06T13:29:00+00:00
1720272600000,-24725.18024713234986945169713,2024-07-06T13:30:00+00:00
1720272660000,-24725.18556213234986945169713,2024-07-06T13:31:00+00:00
1720272720000,-24725.17493213234986945169713,2024-07-06T13:32:00+00:00
1720272780000,-24725.16430213234986945169713,2024-07-06T13:33:00+00:00
1720272840000,-24725.14304213234986945169713,2024-07-06T13:34:00+00:00
1720272900000,-24725.13506963234986945169713,2024-07-06T13:35:00+00:00
1720272960000,-24725.13241213234986945169713,2024-07-06T13:36:00+00:00
1720273020000,-24725.15101463234986945169713,2024-07-06T13:37:00+00:00
1720273080000,-24725.14569963234986945169713,2024-07-06T13:38:00+00:00
1720273140000,-24725.14304213234986945169713,2024-07-06T13:39:00+00:00
1720273200000,-24725.14304213234986945169713,2024-07-06T13:40:00+00:00
1720273260000,-24725.15367213234986945169713,2024-07-06T13:41:00+00:00
1720273320000,-24725.16164463234986945169713,2024-07-06T13:42:00+00:00
1720273380000,-24725.18556213234986945169713,2024-07-06T13:43:00+00:00
1720273440000,-24725.16961713234986945169713,2024-07-06T13:44:00+00:00
1720273500000,-24725.18024713234986945169713,2024-07-06T13:45:00+00:00
1720273560000,-24725.18024713234986945169713,2024-07-06T13:46:00+00:00
1720273620000,-24725.15898713234986945169713,2024-07-06T13:47:00+00:00
1720273680000,-24725.15367213234986945169713,2024-07-06T13:48:00+00:00
1720273740000,-24725.11115213234986945169713,2024-07-06T13:49:00+00:00
1720273800000,-24725.07926213234986945169713,2024-07-06T13:50:00+00:00
1720273860000,-24725.06863213234986945169713,2024-07-06T13:51:00+00:00
1720273920000,-24725.08723463234986945169713,2024-07-06T13:52:00+00:00
1720273980000,-24725.08989213234986945169713,2024-07-06T13:53:00+00:00
1720274040000,-24725.09520713234986945169713,2024-07-06T13:54:00+00:00
1720274100000,-24725.07926213234986945169713,2024-07-06T13:55:00+00:00
1720274160000,-24725.08989213234986945169713,2024-07-06T13:56:00+00:00
1720274220000,-24725.11646713234986945169713,2024-07-06T13:57:00+00:00
1720274280000,-24725.12443963234986945169713,2024-07-06T13:58:00+00:00
1720274340000,-24725.10849463234986945169713,2024-07-06T13:59:00+00:00
1720274400000,-24725.11115213234986945169713,2024-07-06T14:00:00+00:00
1720274460000,-24725.07926213234986945169713,2024-07-06T14:01:00+00:00
1720274520000,-24725.06863213234986945169713,2024-07-06T14:02:00+00:00
1720274580000,-24725.06597463234986945169713,2024-07-06T14:03:00+00:00
1720274640000,-24725.06065963234986945169713,2024-07-06T14:04:00+00:00
1720274700000,-24725.10583713234986945169713,2024-07-06T14:05:00+00:00
1720274760000,-24725.12178213234986945169713,2024-07-06T14:06:00+00:00
1720274820000,-24725.11115213234986945169713,2024-07-06T14:07:00+00:00
1720274880000,-24725.11646713234986945169713,2024-07-06T14:08:00+00:00
1720274940000,-24725.10317963234986945169713,2024-07-06T14:09:00+00:00
1720275000000,-24725.11115213234986945169713,2024-07-06T14:10:00+00:00
1720275060000,-24725.14038463234986945169713,2024-07-06T14:11:00+00:00
1720275120000,-24725.12975463234986945169713,2024-07-06T14:12:00+00:00
1720275180000,-24725.13506963234986945169713,2024-07-06T14:13:00+00:00
1720275240000,-24725.14835713234986945169713,2024-07-06T14:14:00+00:00
1720275300000,-24725.14038463234986945169713,2024-07-06T14:15:00+00:00
1720275360000,-24725.12443963234986945169713,2024-07-06T14:16:00+00:00
1720275420000,-24725.12975463234986945169713,2024-07-06T14:17:00+00:00
1720275480000,-24725.14304213234986945169713,2024-07-06T14:18:00+00:00
1720275540000,-24725.14304213234986945169713,2024-07-06T14:19:00+00:00
1720275600000,-24725.12443963234986945169713,2024-07-06T14:20:00+00:00
1720275660000,-24725.12975463234986945169713,2024-07-06T14:21:00+00:00
1720275720000,-24725.15898713234986945169713,2024-07-06T14:22:00+00:00
1720275780000,-24725.16961713234986945169713,2024-07-06T14:23:00+00:00
1720275840000,-24725.17758963234986945169713,2024-07-06T14:24:00+00:00
1720275900000,-24725.15367213234986945169713,2024-07-06T14:25:00+00:00
1720275960000,-24725.15367213234986945169713,2024-07-06T14:26:00+00:00
1720276020000,-24725.15632963234986945169713,2024-07-06T14:27:00+00:00
1720276080000,-24725.15632963234986945169713,2024-07-06T14:28:00+00:00
1720276140000,-24725.15898713234986945169713,2024-07-06T14:29:00+00:00
1720276200000,-24725.14569963234986945169713,2024-07-06T14:30:00+00:00
1720276260000,-24725.14304213234986945169713,2024-07-06T14:31:00+00:00
1720276320000,-24725.11912463234986945169713,2024-07-06T14:32:00+00:00
1720276380000,-24725.08457713234986945169713,2024-07-06T14:33:00+00:00
1720276440000,-24725.08457713234986945169713,2024-07-06T14:34:00+00:00
1720276500000,-24725.09254963234986945169713,2024-07-06T14:35:00+00:00
1720276560000,-24725.08989213234986945169713,2024-07-06T14:36:00+00:00
1720276620000,-24725.07394713234986945169713,2024-07-06T14:37:00+00:00
1720276680000,-24725.06597463234986945169713,2024-07-06T14:38:00+00:00
1720276740000,-24725.06065963234986945169713,2024-07-06T14:39:00+00:00
1720276800000,-24725.03142713234986945169713,2024-07-06T14:40:00+00:00
1720276860000,-24725.01813963234986945169713,2024-07-06T14:41:00+00:00
1720276920000,-24725.01282463234986945169713,2024-07-06T14:42:00+00:00
1720276980000,-24725.01813963234986945169713,2024-07-06T14:43:00+00:00
1720277040000,-24725.01282463234986945169713,2024-07-06T14:44:00+00:00
1720277100000,-24724.99953713234986945169713,2024-07-06T14:45:00+00:00
1720277160000,-24725.02611213234986945169713,2024-07-06T14:46:00+00:00
1720277220000,-24725.02611213234986945169713,2024-07-06T14:47:00+00:00
1720277280000,-24725.00750963234986945169713,2024-07-06T14:48:00+00:00
1720277340000,-24724.99422213234986945169713,2024-07-06T14:49:00+00:00
1720277400000,-24725.02345463234986945169713,2024-07-06T14:50:00+00:00
1720277460000,-24725.01282463234986945169713,2024-07-06T14:51:00+00:00
1720277520000,-24725.00485213234986945169713,2024-07-06T14:52:00+00:00
1720277580000,-24725.00485213234986945169713,2024-07-06T14:53:00+00:00
1720277640000,-24724.99953713234986945169713,2024-07-06T14:54:00+00:00
1720277700000,-24725.00750963234986945169713,2024-07-06T14:55:00+00:00
1720277760000,-24725.00750963234986945169713,2024-07-06T14:56:00+00:00
1720277820000,-24724.99687963234986945169713,2024-07-06T14:57:00+00:00
1720277880000,-24725.01813963234986945169713,2024-07-06T14:58:00+00:00
1720277940000,-24725.03142713234986945169713,2024-07-06T14:59:00+00:00
1720278000000,-24725.00485213234986945169713,2024-07-06T15:00:00+00:00
1720278060000,-24725.00485213234986945169713,2024-07-06T15:01:00+00:00
1720278120000,-24725.00485213234986945169713,2024-07-06T15:02:00+00:00
1720278180000,-24725.01548213234986945169713,2024-07-06T15:03:00+00:00
1720278240000,-24725.03142713234986945169713,2024-07-06T15:04:00+00:00
1720278300000,-24725.05002963234986945169713,2024-07-06T15:05:00+00:00
1720278360000,-24725.04205713234986945169713,2024-07-06T15:06:00+00:00
1720278420000,-24724.99953713234986945169713,2024-07-06T15:07:00+00:00
1720278480000,-24725.01282463234986945169713,2024-07-06T15:08:00+00:00
1720278540000,-24724.99953713234986945169713,2024-07-06T15:09:00+00:00
1720278600000,-24725.01016713234986945169713,2024-07-06T15:10:00+00:00
1720278660000,-24725.01548213234986945169713,2024-07-06T15:11:00+00:00
1720278720000,-24724.98890713234986945169713,2024-07-06T15:12:00+00:00
1720278780000,-24724.99156463234986945169713,2024-07-06T15:13:00+00:00
1720278840000,-24725.01282463234986945169713,2024-07-06T15:14:00+00:00
1720278900000,-24724.98624963234986945169713,2024-07-06T15:15:00+00:00
1720278960000,-24724.99156463234986945169713,2024-07-06T15:16:00+00:00
1720279020000,-24724.98359213234986945169713,2024-07-06T15:17:00+00:00
1720279080000,-24724.97561963234986945169713,2024-07-06T15:18:00+00:00
1720279140000,-24724.94904463234986945169713,2024-07-06T15:19:00+00:00
1720279200000,-24724.93575713234986945169713,2024-07-06T15:20:00+00:00
1720279260000,-24724.91449713234986945169713,2024-07-06T15:21:00+00:00
1720279320000,-24724.91715463234986945169713,2024-07-06T15:22:00+00:00
1720279380000,-24724.93841463234986945169713,2024-07-06T15:23:00+00:00
1720279440000,-24724.94107213234986945169713,2024-07-06T15:24:00+00:00
1720279500000,-24724.91981213234986945169713,2024-07-06T15:25:00+00:00
1720279560000,-24724.91715463234986945169713,2024-07-06T15:26:00+00:00
1720279620000,-24724.91715463234986945169713,2024-07-06T15:27:00+00:00
1720279680000,-24724.93575713234986945169713,2024-07-06T15:28:00+00:00
1720279740000,-24724.90652463234986945169713,2024-07-06T15:29:00+00:00
1720279800000,-24724.87463463234986945169713,2024-07-06T15:30:00+00:00
1720279860000,-24724.86400463234986945169713,2024-07-06T15:31:00+00:00
1720279920000,-24724.87197713234986945169713,2024-07-06T15:32:00+00:00
1720279980000,-24724.86666213234986945169713,2024-07-06T15:33:00+00:00
1720280040000,-24724.87729213234986945169713,2024-07-06T15:34:00+00:00
1720280100000,-24724.87463463234986945169713,2024-07-06T15:35:00+00:00
1720280160000,-24724.87994963234986945169713,2024-07-06T15:36:00+00:00
1720280220000,-24724.86134713234986945169713,2024-07-06T15:37:00+00:00
1720280280000,-24724.85603213234986945169713,2024-07-06T15:38:00+00:00
1720280340000,-24724.87197713234986945169713,2024-07-06T15:39:00+00:00
1720280400000,-24724.84274463234986945169713,2024-07-06T15:40:00+00:00
1720280460000,-24724.84274463234986945169713,2024-07-06T15:41:00+00:00
1720280520000,-24724.82679963234986945169713,2024-07-06T15:42:00+00:00
1720280580000,-24724.85603213234986945169713,2024-07-06T15:43:00+00:00
1720280640000,-24724.84540213234986945169713,2024-07-06T15:44:00+00:00
1720280700000,-24724.81085463234986945169713,2024-07-06T15:45:00+00:00
1720280760000,-24724.81085463234986945169713,2024-07-06T15:46:00+00:00
1720280820000,-24724.81882713234986945169713,2024-07-06T15:47:00+00:00
1720280880000,-24724.85603213234986945169713,2024-07-06T15:48:00+00:00
1720280940000,-24724.84805963234986945169713,2024-07-06T15:49:00+00:00
1720281000000,-24724.85071713234986945169713,2024-07-06T15:50:00+00:00
1720281060000,-24724.85868963234986945169713,2024-07-06T15:51:00+00:00
1720281120000,-24724.87197713234986945169713,2024-07-06T15:52:00+00:00
1720281180000,-24724.90120963234986945169713,2024-07-06T15:53:00+00:00
1720281240000,-24724.90652463234986945169713,2024-07-06T15:54:00+00:00
1720281300000,-24724.92512713234986945169713,2024-07-06T15:55:00+00:00
1720281360000,-24724.92246963234986945169713,2024-07-06T15:56:00+00:00
1720281420000,-24724.90120963234986945169713,2024-07-06T15:57:00+00:00
1720281480000,-24724.89323713234986945169713,2024-07-06T15:58:00+00:00
1720281540000,-24724.90386713234986945169713,2024-07-06T15:59:00+00:00
1720281600000,-24724.89057963234986945169713,2024-07-06T16:00:00+00:00
1720281660000,-24724.89057963234986945169713,2024-07-06T16:01:00+00:00
1720281720000,-24724.85603213234986945169713,2024-07-06T16:02:00+00:00
1720281780000,-24724.85603213234986945169713,2024-07-06T16:03:00+00:00
1720281840000,-24724.84805963234986945169713,2024-07-06T16:04:00+00:00
1720281900000,-24724.84274463234986945169713,2024-07-06T16:05:00+00:00
1720281960000,-24724.83742963234986945169713,2024-07-06T16:06:00+00:00
1720282020000,-24724.81882713234986945169713,2024-07-06T16:07:00+00:00
1720282080000,-24724.79490963234986945169713,2024-07-06T16:08:00+00:00
1720282140000,-24724.79490963234986945169713,2024-07-06T16:09:00+00:00
1720282200000,-24724.78959463234986945169713,2024-07-06T16:10:00+00:00
1720282260000,-24724.78427963234986945169713,2024-07-06T16:11:00+00:00
1720282320000,-24724.76833463234986945169713,2024-07-06T16:12:00+00:00
1720282380000,-24724.77364963234986945169713,2024-07-06T16:13:00+00:00
1720282440000,-24724.77896463234986945169713,2024-07-06T16:14:00+00:00
1720282500000,-24724.77630713234986945169713,2024-07-06T16:15:00+00:00
1720282560000,-24724.75504713234986945169713,2024-07-06T16:16:00+00:00
1720282620000,-24724.75504713234986945169713,2024-07-06T16:17:00+00:00
1720282680000,-24724.75238963234986945169713,2024-07-06T16:18:00+00:00
1720282740000,-24724.73644463234986945169713,2024-07-06T16:19:00+00:00
1720282800000,-24724.73112963234986945169713,2024-07-06T16:20:00+00:00
1720282860000,-24724.72315713234986945169713,2024-07-06T16:21:00+00:00
1720282920000,-24724.73378713234986945169713,2024-07-06T16:22:00+00:00
1720282980000,-24724.75504713234986945169713,2024-07-06T16:23:00+00:00
1720283040000,-24724.72315713234986945169713,2024-07-06T16:24:00+00:00
1720283100000,-24724.72049963234986945169713,2024-07-06T16:25:00+00:00
1720283160000,-24724.71252713234986945169713,2024-07-06T16:26:00+00:00
1720283220000,-24724.70189713234986945169713,2024-07-06T16:27:00+00:00
1720283280000,-24724.70455463234986945169713,2024-07-06T16:28:00+00:00
1720283340000,-24724.65937713234986945169713,2024-07-06T16:29:00+00:00
1720283400000,-24724.66734963234986945169713,2024-07-06T16:30:00+00:00
1720283460000,-24724.66203463234986945169713,2024-07-06T16:31:00+00:00
1720283520000,-24724.63811713234986945169713,2024-07-06T16:32:00+00:00
1720283580000,-24724.64343213234986945169713,2024-07-06T16:33:00+00:00
1720283640000,-24724.64608963234986945169713,2024-07-06T16:34:00+00:00
1720283700000,-24724.64077463234986945169713,2024-07-06T16:35:00+00:00
1720283760000,-24724.64874713234986945169713,2024-07-06T16:36:00+00:00
1720283820000,-24724.63811713234986945169713,2024-07-06T16:37:00+00:00
1720283880000,-24724.60888463234986945169713,2024-07-06T16:38:00+00:00
1720283940000,-24724.60888463234986945169713,2024-07-06T16:39:00+00:00
1720284000000,-24724.61154213234986945169713,2024-07-06T16:40:00+00:00
1720284060000,-24724.61685713234986945169713,2024-07-06T16:41:00+00:00
1720284120000,-24724.62482963234986945169713,2024-07-06T16:42:00+00:00
1720284180000,-24724.60356963234986945169713,2024-07-06T16:43:00+00:00
1720284240000,-24724.60091213234986945169713,2024-07-06T16:44:00+00:00
1720284300000,-24724.64343213234986945169713,2024-07-06T16:45:00+00:00
1720284360000,-24724.59028213234986945169713,2024-07-06T16:46:00+00:00
1720284420000,-24724.57965213234986945169713,2024-07-06T16:47:00+00:00
1720284480000,-24724.58496713234986945169713,2024-07-06T16:48:00+00:00
1720284540000,-24724.61154213234986945169713,2024-07-06T16:49:00+00:00
1720284600000,-24724.60091213234986945169713,2024-07-06T16:50:00+00:00
1720284660000,-24724.58230963234986945169713,2024-07-06T16:51:00+00:00
1720284720000,-24724.61685713234986945169713,2024-07-06T16:52:00+00:00
1720284780000,-24724.61154213234986945169713,2024-07-06T16:53:00+00:00
1720284840000,-24724.61419963234986945169713,2024-07-06T16:54:00+00:00
1720284900000,-24724.57699463234986945169713,2024-07-06T16:55:00+00:00
1720284960000,-24724.57433713234986945169713,2024-07-06T16:56:00+00:00
1720285020000,-24724.58496713234986945169713,2024-07-06T16:57:00+00:00
1720285080000,-24724.58496713234986945169713,2024-07-06T16:58:00+00:00
1720285140000,-24724.56104963234986945169713,2024-07-06T16:59:00+00:00
1720285200000,-24724.59028213234986945169713,2024-07-06T17:00:00+00:00
1720285260000,-24724.61685713234986945169713,2024-07-06T17:01:00+00:00
1720285320000,-24724.59559713234986945169713,2024-07-06T17:02:00+00:00
1720285380000,-24724.59825463234986945169713,2024-07-06T17:03:00+00:00
1720285440000,-24724.58230963234986945169713,2024-07-06T17:04:00+00:00
1720285500000,-24724.56902213234986945169713,2024-07-06T17:05:00+00:00
1720285560000,-24724.57699463234986945169713,2024-07-06T17:06:00+00:00
1720285620000,-24724.60888463234986945169713,2024-07-06T17:07:00+00:00
1720285680000,-24724.61154213234986945169713,2024-07-06T17:08:00+00:00
1720285740000,-24724.59825463234986945169713,2024-07-06T17:09:00+00:00
1720285800000,-24724.59559713234986945169713,2024-07-06T17:10:00+00:00
1720285860000,-24724.59293963234986945169713,2024-07-06T17:11:00+00:00
1720285920000,-24724.61154213234986945169713,2024-07-06T17:12:00+00:00
1720285980000,-24724.60888463234986945169713,2024-07-06T17:13:00+00:00
1720286040000,-24724.63280213234986945169713,2024-07-06T17:14:00+00:00
1720286100000,-24724.61154213234986945169713,2024-07-06T17:15:00+00:00
1720286160000,-24724.58762463234986945169713,2024-07-06T17:16:00+00:00
1720286220000,-24724.56104963234986945169713,2024-07-06T17:17:00+00:00
1720286280000,-24724.56370713234986945169713,2024-07-06T17:18:00+00:00
1720286340000,-24724.56370713234986945169713,2024-07-06T17:19:00+00:00
1720286400000,-24724.58496713234986945169713,2024-07-06T17:20:00+00:00
1720286460000,-24724.57699463234986945169713,2024-07-06T17:21:00+00:00
1720286520000,-24724.61419963234986945169713,2024-07-06T17:22:00+00:00
1720286580000,-24724.61419963234986945169713,2024-07-06T17:23:00+00:00
1720286640000,-24724.59825463234986945169713,2024-07-06T17:24:00+00:00
1720286700000,-24724.63014463234986945169713,2024-07-06T17:25:00+00:00
1720286760000,-24724.62482963234986945169713,2024-07-06T17:26:00+00:00
1720286820000,-24724.61951463234986945169713,2024-07-06T17:27:00+00:00
1720286880000,-24724.61419963234986945169713,2024-07-06T17:28:00+00:00
1720286940000,-24724.59559713234986945169713,2024-07-06T17:29:00+00:00
1720287000000,-24724.57433713234986945169713,2024-07-06T17:30:00+00:00
1720287060000,-24724.55041963234986945169713,2024-07-06T17:31:00+00:00
1720287120000,-24724.57699463234986945169713,2024-07-06T17:32:00+00:00
1720287180000,-24724.56370713234986945169713,2024-07-06T17:33:00+00:00
1720287240000,-24724.56636463234986945169713,2024-07-06T17:34:00+00:00
1720287300000,-24724.56104963234986945169713,2024-07-06T17:35:00+00:00
1720287360000,-24724.56636463234986945169713,2024-07-06T17:36:00+00:00
1720287420000,-24724.57433713234986945169713,2024-07-06T17:37:00+00:00
1720287480000,-24724.59559713234986945169713,2024-07-06T17:38:00+00:00
1720287540000,-24724.57965213234986945169713,2024-07-06T17:39:00+00:00
1720287600000,-24724.59293963234986945169713,2024-07-06T17:40:00+00:00
1720287660000,-24724.60888463234986945169713,2024-07-06T17:41:00+00:00
1720287720000,-24724.59028213234986945169713,2024-07-06T17:42:00+00:00
1720287780000,-24724.59825463234986945169713,2024-07-06T17:43:00+00:00
1720287840000,-24724.60622713234986945169713,2024-07-06T17:44:00+00:00
1720287900000,-24724.61154213234986945169713,2024-07-06T17:45:00+00:00
1720287960000,-24724.61154213234986945169713,2024-07-06T17:46:00+00:00
1720288020000,-24724.62748713234986945169713,2024-07-06T17:47:00+00:00
1720288080000,-24724.63014463234986945169713,2024-07-06T17:48:00+00:00
1720288140000,-24724.61154213234986945169713,2024-07-06T17:49:00+00:00
1720288200000,-24724.59293963234986945169713,2024-07-06T17:50:00+00:00
1720288260000,-24724.59559713234986945169713,2024-07-06T17:51:00+00:00
1720288320000,-24724.60888463234986945169713,2024-07-06T17:52:00+00:00
1720288380000,-24724.61419963234986945169713,2024-07-06T17:53:00+00:00
1720288440000,-24724.60888463234986945169713,2024-07-06T17:54:00+00:00
1720288500000,-24724.61419963234986945169713,2024-07-06T17:55:00+00:00
1720288560000,-24724.61419963234986945169713,2024-07-06T17:56:00+00:00
1720288620000,-24724.60888463234986945169713,2024-07-06T17:57:00+00:00
1720288680000,-24724.60356963234986945169713,2024-07-06T17:58:00+00:00
1720288740000,-24724.60091213234986945169713,2024-07-06T17:59:00+00:00
1720288800000,-24724.58230963234986945169713,2024-07-06T18:00:00+00:00
1720288860000,-24724.59028213234986945169713,2024-07-06T18:01:00+00:00
1720288920000,-24724.57433713234986945169713,2024-07-06T18:02:00+00:00
1720288980000,-24724.57965213234986945169713,2024-07-06T18:03:00+00:00
1720289040000,-24724.57699463234986945169713,2024-07-06T18:04:00+00:00
1720289100000,-24724.56370713234986945169713,2024-07-06T18:05:00+00:00
1720289160000,-24724.53713213234986945169713,2024-07-06T18:06:00+00:00
1720289220000,-24724.53713213234986945169713,2024-07-06T18:07:00+00:00
1720289280000,-24724.55573463234986945169713,2024-07-06T18:08:00+00:00
1720289340000,-24724.53713213234986945169713,2024-07-06T18:09:00+00:00
1720289400000,-24724.54776213234986945169713,2024-07-06T18:10:00+00:00
1720289460000,-24724.55041963234986945169713,2024-07-06T18:11:00+00:00
1720289520000,-24724.55041963234986945169713,2024-07-06T18:12:00+00:00
1720289580000,-24724.55573463234986945169713,2024-07-06T18:13:00+00:00
1720289640000,-24724.54510463234986945169713,2024-07-06T18:14:00+00:00
1720289700000,-24724.55307713234986945169713,2024-07-06T18:15:00+00:00
1720289760000,-24724.56370713234986945169713,2024-07-06T18:16:00+00:00
1720289820000,-24724.53713213234986945169713,2024-07-06T18:17:00+00:00
1720289880000,-24724.54510463234986945169713,2024-07-06T18:18:00+00:00
1720289940000,-24724.54776213234986945169713,2024-07-06T18:19:00+00:00
1720290000000,-24724.54244713234986945169713,2024-07-06T18:20:00+00:00
1720290060000,-24724.54510463234986945169713,2024-07-06T18:21:00+00:00
1720290120000,-24724.53978963234986945169713,2024-07-06T18:22:00+00:00
1720290180000,-24724.53447463234986945169713,2024-07-06T18:23:00+00:00
1720290240000,-24724.53978963234986945169713,2024-07-06T18:24:00+00:00
1720290300000,-24724.52650213234986945169713,2024-07-06T18:25:00+00:00
1720290360000,-24724.52650213234986945169713,2024-07-06T18:26:00+00:00
1720290420000,-24724.52650213234986945169713,2024-07-06T18:27:00+00:00
1720290480000,-24724.52384463234986945169713,2024-07-06T18:28:00+00:00
